Unnamed: 0,Planet Name,Planet Letter,Host Star Name,Orbital Period,Orbital Eccentricity,Orbital Inclination,Planet Radius (Earth Radii),Planet Density,Equilibrium Temperature,Insolation Flux,Transit Depth,Transit Duration,Star Mass,Effective Temperature,Star Luminosity,Star Radius,Star Age,Metallicity,Distance,Parallax,Proper Motion,Planet Reference Name,Discovery Method,Discovery Year,Discovery Publication Date,Number of Photometric Measurements,Number of RV Measurements,Number of Spectroscopic Measurements,Number of Duplicated Measurements,Right Ascension,Declination,Galactic Longitude,Galactic Latitude,Planet Radius Error (Lower),Planet Radius Error (Upper),Planet Radius Limit,Star Mass Error (Lower),Star Mass Error (Upper),Star Mass Limit,Star Radius Error (Lower),Star Radius Error (Upper),Star Radius Limit,Star Age Error (Lower),Star Age Error (Upper),Star Age Limit,Distance Error (Lower),Distance Error (Upper),Parallax Error (Lower),Parallax Error (Upper),Semi-Major Axis (AU),Star Radius (AU),Star Age (Gyr)
4002,HD 33283 b,b,HD 33283,0.3132148449599817,0.399,86.90317161570154,12.5,0.294,1056.1492527879434,2.535100235025086e-12,40.26127960009276,3.184,1.38,5935.0,0.64,1.97,3.63,0.35,89.8623,11.0993,72.649153,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,Radial Velocity,2006,2006-08,1,1,2,0,77.0044889,-26.7976689,228.49712,-33.50524,0.27,-0.213,0.0,0.24,-0.24,0.0,0.13,-0.13,0.0,0.48,-0.48,0.0,0.2335,-0.2324,0.0286309,-0.0286309,0.1508,0.0095508161,4.469946076237916
4003,HIP 54373 b,b,HIP 54373,0.1315992047029558,0.2,86.90317161570154,2.87,2.0,592.8698759136803,1.1744270715967736e-11,25.80298634081265,3.184,0.57,4021.0,-1.22238775388037,0.564998,4.0,0.02,18.7168,53.3991,239.4759005,<a refstr=FENG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..242...25F/abstract target=ref>Feng et al. 2019</a>,Radial Velocity,2019,2019-06,1,0,0,0,166.8643532,-19.2916857,271.64987,37.18456,0.27,-0.213,0.0,0.03,-0.03,0.0,0.016704,-0.016704,0.0,2.2,-1.9,0.0,0.0164,-0.0164,0.0464964,-0.0464964,0.063,0.00273918375374,40.76738556679114
4004,HD 187085 b,b,HD 187085,17.52811967543193,0.251,86.90317161570154,13.9,0.544,234.2085924808898,3.233982761095863e-11,119.79043958087917,3.184,1.19,6117.0,2.13,1.27,2.747,0.12,45.8993,21.758,103.5954175,<a refstr=BARBATO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...615A.175B/abstract target=ref>Barbato et al. 2018</a>,Radial Velocity,2006,2006-06,1,1,0,0,297.3915731,-37.7809929,2.20149,-27.12011,0.27,-0.213,0.0,0.02,-0.02,0.0,0.07,-0.07,0.0,0.838,-0.838,0.0,0.0938,-0.0935,0.0441092,-0.0441092,2.1,0.0061571251,6.473402281111584
4005,IC 4651 9122 b,b,IC 4651 9122,12.614687330407875,0.18,86.90317161570154,12.7,5.37,523.8274983753186,7.086173760810202e-14,1.5299754006673718,3.184,2.1,4740.1,1.63589512636304,10.267424,1.14,0.12,859.324,1.13717,5.2694058,<a refstr=LE_ATILDE_O_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...620A.139L/abstract target=ref>Le&atilde;o et al. 2018</a>,Radial Velocity,2018,2018-12,0,0,0,0,261.2086139,-49.9489317,340.07657,-7.91779,0.27,-0.213,0.0,0.05,-0.05,0.0,0.466403,-0.680919,0.0,2.2,-1.9,0.0,31.989,-31.989,0.0429094,-0.0429094,2.038,0.04977780631712,1.5647745109803948
4006,HD 7199 b,b,HD 7199,11.35645719594624,0.19,86.90317161570154,11.1,0.345,223.3282669838364,1.1744270715967736e-11,130.94909129556808,3.184,0.77,5371.0,-0.154901959985743,0.97,6.79,0.32,36.1531,27.6312,165.5651571,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,Radial Velocity,2011,2011-11,1,0,0,0,17.6979344,-66.1886947,299.84187,-50.82328,0.27,-0.213,0.0,0.09,-0.09,0.0,0.02,-0.02,0.0,0.78,-0.78,0.0,0.0364,-0.0364,0.0276383,-0.0276383,1.36,0.0047026861,19.22087644790655
4007,HD 165155 b,b,HD 165155,7.473042423590202,0.2,86.90317161570154,13.2,2.19,244.948340126899,1.1744270715967736e-11,193.06371191135736,3.184,1.02,5426.0,-0.155,0.95,11.0,0.09,63.3574,15.7548,76.9538265,<a refstr=JENKINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.466..443J/abstract target=ref>Jenkins et al. 2017</a>,Radial Velocity,2016,2017-04,1,0,0,0,271.4893395,-29.9172536,1.3791,-4.32098,0.27,-0.213,0.0,0.05,-0.05,0.0,0.11,-0.11,0.0,4.0,-4.0,0.0,0.2184,-0.2168,0.0537976,-0.0537976,1.13,0.0046057235,9.516989071286758
4008,GJ 163 d,d,GJ 163,10.39103117333606,0.373,86.90317161570154,5.92,0.779,108.66517192889484,1.1744270715967736e-11,208.75213550988312,3.184,0.4,3500.0,-1.708,0.409738,6.0,0.1,15.1285,66.0714,1198.1722566,<a refstr=BONFILS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...556A.110B/abstract target=ref> Bonfils et al. 2013 </a>,Radial Velocity,2013,2013-08,1,0,0,0,62.3228353,-53.3711768,262.77663,-45.32001,0.27,-0.213,0.0,0.02,-0.02,0.0,0.0122145,-0.0122145,0.0,4.0,-4.0,0.0,0.0072,-0.0072,0.0314011,-0.0314011,1.0304,0.00198646308994,98.82117688026185
4009,HD 6434 b,b,HD 6434,0.3138163590184506,0.17,86.90317161570154,14.2,0.299,803.373797693029,8.913932352700681e-13,160.7461734693877,3.184,1.1,5769.0,0.05,1.12,11.27,-0.55,42.358,23.5794,554.588905,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,Radial Velocity,2003,2004-02,1,1,1,0,16.1663441,-39.4904909,291.21692,-77.33534,0.27,-0.213,0.0,0.13,-0.13,0.0,0.01,-0.01,0.0,2.12,-2.12,0.0,0.0756,-0.0752,0.0417012,-0.0417012,0.14,0.0054299056,7.879856109467703
4010,GJ 3138 c,c,GJ 3138,0.1036901960267428,0.11,86.90317161570154,1.88,3.46,542.0161985488461,13.9,14.1376,3.184,0.68,3717.0,-1.347,0.5,4.0,-0.3,28.4712,35.0943,522.3937499,<a refstr=ASTUDILLO_DEFRU_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A..88A/abstract target=ref>Astudillo-Defru et al. 2017</a>,Radial Velocity,2017,2017-06,1,0,0,0,32.2977385,-16.3392495,185.99827,-69.01004,0.27,-0.213,0.0,0.05,-0.05,0.0,0.03,-0.03,0.0,2.2,-1.9,0.0,0.03505,-0.03505,0.0429314,-0.0429314,0.057,0.002424065,26.22573800133358
4011,GJ 4276 b,b,GJ 4276,0.2304139231781358,0.37,86.90317161570154,4.22,1.21,372.8827813199813,1.1744270715967736e-11,105.93932183224273,3.184,0.41,3387.0,-1.706,0.41,6.9,0.12,21.3362,46.8399,333.3662868,<a refstr=NAGEL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A.153N/abstract target=ref>Nagel et al. 2019</a>,Radial Velocity,2019,2019-02,0,0,0,0,336.3221454,59.412503,105.28992,1.64262,0.27,-0.213,0.0,0.03,-0.03,0.0,0.01,-0.01,0.0,1.1,-1.1,0.0,0.0172,-0.0172,0.0375272,-0.0375272,0.082,0.0019877333,92.90527179572044
4012,HD 564 b,b,HD 564,8.429777677248872,0.096,86.90317161570154,12.5,0.295,266.5884929422477,2.31230786675168e-13,153.1712577198314,3.184,0.96,5902.0,0.0189250340902518,1.01,5.5,-0.2,51.1659,19.5154,97.4780694,<a refstr=MOUTOU_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..48M/abstract target=ref>Moutou et al. 2015</a>,Radial Velocity,2014,2015-04,1,0,0,0,2.4694459,-50.2678998,319.09478,-65.53602,0.27,-0.213,0.0,0.05,-0.05,0.0,0.05,-0.05,0.0,3.1,-3.1,0.0,0.0941,-0.0937,0.0356033,-0.0356033,1.2,0.0048966113,11.07444364322545
4013,GJ 1061 c,c,GJ 1061,0.1187657763129747,0.29,86.90317161570154,1.18,5.82,310.85764076335647,1.4,54.39062499999999,3.184,0.12,2953.0,-2.77,0.16,7.0,-0.08,3.67278,272.245,833.7162183,<a refstr=DREIZLER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.493..536D/abstract target=ref>Dreizler et al. 2020</a>,Radial Velocity,2020,2020-03,0,0,0,0,54.0032486,-44.5143104,251.87109,-52.90138,0.27,-0.213,0.0,0.01,-0.01,0.0,0.01,-0.01,0.0,0.5,-0.5,-1.0,0.00089,-0.0009,0.0660788,-0.0660788,0.035,0.0007757008,2004.6884346862007
4014,HD 99706 b,b,HD 99706,14.487759429159768,0.25,86.90317161570154,13.7,0.835,399.6906866882273,1.7674351072695708e-12,6.159748477210671,3.184,1.46,4862.0,1.18752072083646,5.52,2.1,0.14,146.6,6.79293,98.5793788,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,Radial Velocity,2011,2011-12,1,0,1,0,172.1261621,43.9662025,162.26717,66.29729,0.27,-0.213,0.0,0.05,-0.05,0.0,0.0511945,-0.05,0.0,0.4,-0.4,0.0,1.122,-1.122,0.0518086,-0.0518086,1.98,0.0267616776,3.882557180532783
4015,HD 87646 b,b,HD 87646,0.2376017580024694,0.05,86.90317161570154,12.4,11.4,1034.0007693117996,5.669635650287101e-12,64.0,3.184,1.12,5770.0,0.959723319418726,1.55,4.0,-0.17,73.58352,13.59,78.0535573,<a refstr=MA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..112M/abstract target=ref>Ma et al. 2016</a>,Radial Velocity,2016,2016-11,1,0,0,0,151.6695435,17.8949795,217.77244,51.02802,0.27,-0.213,0.0,0.09,-0.09,0.0,0.22,-0.22,0.0,2.2,-1.9,0.0,8.55496,-8.55496,1.58,-1.58,0.117,0.0075146015,7.532774095368845
4016,K2-27 b,b,K2-27,0.1168764137799671,0.251,88.871256,4.48,1.87,941.5833026703468,116.0,25.33821487185962,2.802,0.87,5248.0,-0.269710742641065,0.89,10.3,0.13,249.645,3.97723,27.1949799,<a refstr=PETIGURA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..142P/abstract target=ref>Petigura et al. 2017</a>,Transit,2016,2016-03,0,0,0,0,171.5151874,1.2306237,261.02749,56.98688,0.23,-0.23,0.0,0.03,-0.02,0.0,0.04,-0.04,0.0,3.3,-5.2,0.0,2.489,-2.441,0.0392518,-0.0392518,0.06702,0.0043148357,14.164520211887895
4017,K2-64 b,b,K2-64,0.1124863907084131,0.0,86.90317161570154,2.07,3.06,898.1446813428444,98.0,8.040720585475698,3.06,0.74,5312.0,-0.234209964068309,0.73,4.0,0.02,499.891,1.97291,51.5106154,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,Transit,2016,2016-09,0,0,0,0,332.4138478,-11.4286687,47.37604,-48.95754,0.26,-0.26,0.0,0.07,-0.07,0.0,0.08,-0.08,0.0,2.2,-1.9,0.0,12.979,-12.348,0.0502622,-0.0502622,0.0619,0.0035391349,21.22856806863026
4018,K2-5 b,b,K2-5,0.0987148293980091,0.0,87.35,1.91,3.4,633.3536716657605,24.1,11.228377962449986,2.654,0.61,3930.0,-1.08341383548841,0.57,4.0,-0.33,202.943,4.89899,35.1105297,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,Transit,2015,2015-08,0,0,0,0,169.3034598,-1.8778254,261.1438,53.17264,0.44,-0.44,0.0,0.13,-0.13,0.0,0.12,-0.12,0.0,2.2,-1.9,0.0,1.665,-1.639,0.0398059,-0.0398059,0.0532,0.0027634340999999,34.40926630822251
4019,K2-272 b,b,K2-272,0.216508448845654,0.0,86.90317161570154,3.13,1.78,762.8670541722622,1.1744270715967736e-11,14.221077079401947,3.220000000008,0.86,5397.0,-0.302143824640444,0.83,4.0,-0.09,423.065,2.33505,17.4633816,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,Transit,2018,2018-12,0,0,0,0,132.6211743,17.5423852,209.30743,33.9644,0.38,-0.21,0.0,0.05,-0.05,0.0,0.03,-0.03,0.0,2.2,-1.9,0.0,5.393,-5.393,0.0299025,-0.0299025,0.1007,0.0040239479,14.57987739365041
4020,HD 1605 c,c,HD 1605,36.966305588134176,0.099,86.90317161570154,13.0,2.88,238.7945252473002,3.285362816750707e-12,13.87509133750954,3.184,1.33,4915.0,0.81,3.49,4.36,0.22,88.8047,11.232,103.4844589,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,Radial Velocity,2015,2015-06,1,2,2,0,5.1317548,30.9750611,115.1667,-31.43019,0.27,-0.213,0.0,0.09,-0.09,0.0,0.22,-0.22,0.0,0.97,-0.97,0.0,0.3754,-0.3724,0.0470613,-0.0470613,3.584,0.0169199737,4.901972805269489
4021,HD 238090 b,b,HD 238090,0.234741426872472,0.3,86.90317161570154,2.52,2.37,478.8787309310887,8.1,19.54570637119114,3.184,0.58,3933.0,-1.154,0.57,4.0,-0.03,15.2354,65.6078,249.9602569,<a refstr=STOCK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A.112S/abstract target=ref>Stock et al. 2020</a>,Radial Velocity,2020,2020-11,1,0,0,0,183.0886375,54.486153,134.94219,61.72135,0.27,-0.213,0.0,0.02,-0.02,0.0,0.02,-0.02,0.0,2.2,-1.9,0.0,0.00625,-0.00625,0.026859,-0.026859,0.0932,0.0027634340999999,39.03282784177247
4022,HU Aqr AB b,b,HU Aqr,45.75012483526064,0.0,90.0,12.8,4.91,801.5206150638595,1.1744270715967736e-11,9.32814340390306,3.184,0.88,5952.0,-0.0712,0.95,4.0,0.02,192.19807871443,5.20296564195009,98.6768407,<a refstr=QIAN_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.414L..16Q/abstract target=ref> Qian et al. 2011 </a>,Eclipse Timing Variations,2011,2011-06,0,0,0,0,316.9921976,-5.2948694,44.76195,-32.63809,0.27,-0.213,0.0,0.05,-0.05,0.0,0.0511945,-0.05,0.0,2.2,-1.9,0.0,2.33036065407906,-2.33036065407906,0.0630848471411664,-0.0630848471411664,3.6,0.0046057235,13.765542120067822
4023,HD 40307 f,f,HD 40307,0.8789819070631658,0.02,86.90317161570154,2.13,2.96,415.6414067683304,1.1744270715967736e-11,8.832909667390846,3.184,0.77,4956.0,-0.639,0.716684,4.5,-0.31,12.9363,77.2727,79.7896257,<a refstr=TUOMI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A..48T/abstract target=ref> Tuomi et al. 2013 </a>,Radial Velocity,2013,2013-01,1,1,1,0,88.5172191,-60.0237289,268.81455,-30.34064,0.27,-0.213,0.0,0.05,-0.05,0.0,0.0598176,-0.0479111,0.0,2.2,-1.9,0.0,0.0047,-0.0046,0.0276355,-0.0276355,0.247,0.0034745772009199,19.22087644790655
4024,HD 147018 c,c,HD 147018,17.360749437250355,0.133,86.90317161570154,12.7,5.58,187.1386899692884,1.1744270715967736e-11,183.33684825256108,3.184,0.93,5441.0,-0.147569782290981,0.93794817,6.36,0.1,40.4256,24.7079,362.6510824,<a refstr=SEGRANSAN_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...511A..45S/abstract target=ref> S&eacute;gransan et al. 2010 </a>,Radial Velocity,2009,2010-02,1,0,0,0,245.7490012,-61.6901291,325.41034,-8.44094,0.27,-0.213,0.0,0.03,-0.03,0.0,0.0227351,-0.0143952,0.0,4.33,-4.33,0.0,0.0716,-0.0713,0.0433806,-0.0433806,1.922,0.0045472946614221,11.98926690635247
4025,HD 176986 b,b,HD 176986,0.1116769132999807,0.066,86.90317161570154,2.26,2.73,854.5196908798398,83.5,8.395134779750162,3.184,0.79,4931.0,-0.48,0.78,4.3,0.03,27.7843,35.9627,267.8924859,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...612A..41S/abstract target=ref>Su&aacute;rez Mascare&ntilde;o et al. 2018</a>,Radial Velocity,2017,2018-04,1,0,0,0,285.7739138,-11.044941,24.36018,-7.57187,0.27,-0.213,0.0,0.02,-0.02,0.0,0.04,-0.04,0.0,4.0,-4.0,0.0,0.0483,-0.0481,0.0620011,-0.0620011,0.06296,0.0037815414,18.027365821599485
4026,HD 154857 c,c,HD 154857,59.45150175473767,0.06,86.90317161570154,13.2,1.96,158.1327000893506,5.28559617025163e-12,56.25,3.184,1.72,5605.0,0.665215514013604,1.76,5.64,-0.2,63.4482,15.7321,103.8983825,<a refstr=WITTENMYER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783..103W/abstract target=ref> Wittenmyer et al. 2014 </a>,Radial Velocity,2014,2014-03,1,2,0,0,257.816194,-56.681038,333.28825,-10.02581,0.27,-0.213,0.0,0.03,-0.02,0.0,0.06,-0.06,0.0,0.8,-0.92,0.0,0.1565,-0.1558,0.0385045,-0.0385045,5.36,0.0085327088,2.5773825434796627
4027,HD 134060 c,c,HD 134060,22.27543631432868,0.11,86.90317161570154,5.91,0.78,204.8952305944146,8.765012763479888e-12,25.7665505811593,3.184,1.09,5966.0,0.158,1.1642851,5.6,0.14,24.0125,41.616,185.9811074,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,Radial Velocity,2019,2019-02,1,0,1,0,227.6847587,-61.4223747,318.80629,-2.92076,0.27,-0.213,0.0,0.05,-0.05,0.0,0.0094946,-0.0183911,0.0,1.28,-1.32,0.0,0.0204,-0.0203,0.0350929,-0.0350929,2.3928,0.005644605521863,8.061832212954728
4028,TAP 26 b,b,TAP 26,0.1855565266985105,0.0,86.90317161570154,13.5,1.18,790.8049121148653,1.1744270715967736e-11,133.1360946745562,3.184,1.04,4620.0,-0.25,1.17,0.017,-0.199158,121.402,8.20837,13.4215716,<a refstr=YU_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.467.1342Y/abstract target=ref>Yu et al. 2017</a>,Radial Velocity,2017,2017-05,0,0,0,0,64.715445,17.3878826,177.46304,-22.84925,0.27,-0.213,0.0,0.1,-0.1,0.0,0.17,-0.17,0.0,2.2,-1.9,0.0,0.569,-0.563,0.0381006,-0.0381006,0.0968,0.0056723120999999,9.066019560751853
4029,HIP 41378 d,d,HIP 41378,1114.0,0.0,89.93,3.96,1.32,801.5206150638595,1.1225289766442209e-12,8.733348184450877,12.71,1.17,6226.0,0.396464203392965,1.34,4.279,-0.11,106.289,9.37994,48.1425366,<a refstr=BERARDO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..185B/abstract target=ref>Berardo et al. 2019</a>,Transit,2016,2016-08,1,0,0,0,126.6158279,10.0803708,214.5263,25.64577,0.59,-0.59,0.0,0.07,-0.07,0.0,0.03,-0.03,0.0,0.931,-0.931,0.0,0.676,-0.668,0.0590378,-0.0590378,0.1028,0.0064964942,6.753600168325288
4030,K2-365 b,b,K2-365,23.448172,0.0,89.003903,2.906,1.97,801.5206150638595,1.1744270715967736e-11,7.659715192743764,5.712,0.82,5561.0,-0.0137735803639711,1.05,4.0,-0.021,187.222,5.31289,23.5162843,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,Transit,2022,2022-03,0,0,0,0,238.8197061,-21.0269691,350.41528,24.44846,0.195,-0.176,0.0,0.37,-0.25,0.0,0.07,-0.06,0.0,2.2,-1.9,0.0,1.492,-1.47,0.0419384,-0.0419384,0.1028,0.0050905365,16.423486923683306
4031,HIP 74890 b,b,HIP 74890,14.495532911463792,0.07,86.90317161570154,13.3,1.78,395.814890545968,6.281748970414658e-12,5.313144844696618,3.184,1.74,4850.0,1.215,5.77,4.0,0.2,78.6562,12.6848,173.761664,<a refstr=JONES_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...590A..38J/abstract target=ref>Jones et al. 2016</a>,Radial Velocity,2016,2016-05,1,0,0,0,229.5714974,-41.4210961,330.38292,13.49299,0.27,-0.213,0.0,0.21,-0.21,0.0,0.53,-0.53,0.0,2.2,-1.9,0.0,0.256,-0.256,0.0410653,-0.0410653,2.1,0.0279737100999999,2.503957073519961
4032,HD 153950 b,b,HD 153950,8.138414707340168,0.34,86.90317161570154,13.2,2.24,301.5138821736737,4.718606265767043e-12,106.34765625,3.184,1.25,6124.0,0.346352974450639,1.28,4.3,-0.01,48.4549,20.609,178.8958515,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,Radial Velocity,2008,2009-03,1,1,0,0,256.1292826,-43.3103753,343.47641,-1.2319,0.27,-0.213,0.0,0.18,-0.18,0.0,0.04,-0.04,0.0,1.0,-1.0,0.0,0.1168,-0.1163,0.0492555,-0.0492555,1.28,0.0062056064,5.724334022399463
4033,HIP 65407 b,b,HIP 65407,0.485174864926464,0.14,86.90317161570154,14.3,0.256,623.5253195585578,1.1744270715967736e-11,225.5112751136796,3.184,0.93,5460.0,-0.186033587715124,0.95225203,4.0,0.25,61.7804,16.1574,85.5763599,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>,Radial Velocity,2016,2016-04,1,0,0,0,201.087663,48.8847322,108.79873,67.33047,0.27,-0.213,0.0,0.07,-0.07,0.0,0.0114205,-0.027607,0.0,2.2,-1.9,0.0,0.1065,-0.1062,0.0276594,-0.0276594,0.177,0.0046166416342039,11.98926690635247
4034,HD 73526 c,c,HD 73526,6.5354428087538,0.28,86.90317161570154,13.3,1.67,338.0173439065686,1.143002328505843e-12,75.56495365030545,3.184,1.01,5633.0,0.337880572108876,1.53,9.59,0.232161,97.2396,10.2551,170.3177023,<a refstr=WITTENMYER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...780..140W/abstract target=ref>  Wittenmyer et al. 2014 </a>,Radial Velocity,2005,2006-08,1,2,0,0,129.318331,-41.3184231,260.68043,-0.18559,0.27,-0.213,0.0,0.05,-0.05,0.0,0.03,-0.03,0.0,1.0,-1.0,0.0,0.3235,-0.3214,0.0338506,-0.0338506,1.03,0.0074176389,9.754310265758154
4035,HD 96127 b,b,HD 96127,3.214428159082669,0.3,86.90317161570154,12.1,20.7,1164.5688931299353,2.649021427421517e-13,0.0560697913993895,3.184,10.94,3943.0,2.86,51.1,4.067,-0.24,587.659,1.67387,8.2650277,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,Radial Velocity,2011,2012-01,1,1,0,0,166.441502,44.30155,166.96554,62.73556,0.27,-0.213,0.0,10.02,-10.02,0.0,22.81,-22.81,0.0,2.624,-2.624,0.0,25.455,-25.455,0.0731128,-0.0731128,1.42,0.247739443,0.0252613580790058
4036,K2-347 b,b,K2-347,7.187257,0.0,86.90317161570154,2.41,2.51,640.0,1.1744270715967736e-11,14.633660871756112,2.57,0.66,4599.0,-0.894341669441986,0.63,4.0,-0.26,320.336,3.09328,52.5481274,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,Transit,2016,2016-10,0,0,0,0,126.3726821,23.2974061,200.54899,30.42848,0.11,-0.1,0.0,0.03,-0.03,0.0,0.02,-0.02,0.0,2.2,-1.9,0.0,3.955,-3.862,0.0377999,-0.0377999,0.1028,0.0030543219,28.25791803933258
4037,HD 94834 b,b,HD 94834,27.048564604265337,0.14,86.90317161570154,13.7,0.856,292.47027800997256,3.29644315250357e-12,10.640022675736958,3.184,1.11,4798.0,0.993007279691097,4.2,4.0,0.12,98.1609,10.1591,80.5908192,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,Radial Velocity,2018,2019-04,1,0,1,0,164.3126363,24.1429374,213.12817,64.14605,0.27,-0.213,0.0,0.05,-0.05,0.0,0.0511945,-0.05,0.0,2.2,-1.9,0.0,0.6436,-0.6436,0.0662931,-0.0662931,2.74,0.020362146,7.703579220456933
4038,HD 101930 b,b,HD 101930,1.3674905146196903,0.11,86.90317161570154,10.6,0.367,425.8058437244906,1.1744270715967736e-11,151.9199567333694,3.184,0.57,5108.0,-0.309803919971486,0.86,1.0,0.15,30.0274,33.274,349.3958196,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,Radial Velocity,2005,2005-07,1,1,0,0,175.875608,-58.0053798,294.01002,3.68473,0.27,-0.213,0.0,0.07,-0.07,0.0,0.02,-0.02,0.0,2.0,-1.0,1.0,0.0409,-0.0407,0.0449199,-0.0449199,0.3,0.0041693918,40.76738556679114
4039,K2-198 c,c,K2-198,3.3596055,0.0,86.494,1.423,4.98,1229.9,1.1744270715967736e-11,3.505763504155125,1.42008,0.8,5212.9,-0.400839352066533,0.76,4.0,0.094,110.567,9.01629,42.7234233,<a refstr=HEDGES_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...880L...5H/abstract target=ref>Hedges et al. 2019</a>,Transit,2019,2019-07,0,0,0,0,198.8436817,-6.4649888,313.5829,55.91096,0.081,-0.036,0.0,0.09,-0.04,0.0,0.04,-0.02,0.0,2.2,-1.9,0.0,0.874,-0.86,0.0703871,-0.0703871,0.1028,0.0036845788,17.469281074217104
4040,HD 22781 b,b,HD 22781,9.146512257622948,0.8191,86.90317161570154,12.3,12.8,197.55078548173523,1.1744270715967736e-11,273.70172242772634,3.184,0.75,5027.0,-0.475560216941659,0.74347496,4.8,-0.37,32.6034,30.6433,102.61656,<a refstr=DIAZ_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...538A.113D/abstract target=ref> D&iacute;az et al. 2012 </a>,Radial Velocity,2011,2012-02,1,1,0,0,55.2065581,31.8258855,160.07235,-18.56736,0.27,-0.213,0.0,0.03,-0.03,0.0,0.0221375,-0.00917306,0.0,4.1,-4.2,0.0,0.1151,-0.1143,0.107095,-0.107095,1.167,0.0036044632578248,20.528009571186693
