Planet Name,Planet Letter,Host Star Name,Orbital Period,Orbital Eccentricity,Orbital Inclination,Planet Radius (Earth Radii),Planet Density,Equilibrium Temperature,Insolation Flux,Transit Depth,Transit Duration,Star Mass,Effective Temperature,Star Luminosity,Star Radius,Star Age,Metallicity,Distance,Parallax,Planet Reference Name,Discovery Method,Discovery Year,Discovery Publication Date,Number of Photometric Measurements,Number of RV Measurements,Number of Spectroscopic Measurements,Number of Duplicated Measurements,Right Ascension,Declination,Galactic Longitude,Galactic Latitude,Planet Radius Error (Lower),Planet Radius Error (Upper),Planet Radius Limit,Star Mass Limit,Star Radius Error (Lower),Star Radius Error (Upper),Star Radius Limit,Star Age Error (Lower),Star Age Error (Upper),Star Age Limit,Star Age (Gyr)
Kepler-1285 b,b,Kepler-1285,0.2589811324923095,0.0,89.48,0.97,5.24,965.1674179338056,8.62643007721837e-14,0.57427978515625,5.638,1.2,6170.0,0.480882844998987,1.28,2.75,0.16,422.269,2.33938,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,281.8353366,44.1558825,73.49975,19.21154,0.1,-0.08,0.0,0.0,0.12,-0.09,0.0,0.868,-1.06,0.0,6.33938145260609
Kepler-160 c,c,Kepler-160,0.262547800502794,0.0,89.93,3.76,1.41,825.6761289393124,1.4572664968300292e-16,11.270408163265303,4.3409,0.97,5471.0,0.004,1.12,1.6,0.14,937.013,1.03851,<a refstr=HELLER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...638A..10H/abstract target=ref>Heller et al. 2020</a>,Transit,2014,2014-03,0,0,0,0,287.773573,42.8692755,73.9027,14.73466,0.23,-0.09,0.0,0.0,0.01,-0.04,0.0,2.7,-2.7,0.0,10.791222926279298
Kepler-729 b,b,Kepler-729,0.0581890895072528,0.0,89.76,3.58,1.5,1272.889501383295,2.2650531991882888e-15,15.476874773578068,3.3039,0.94,5633.0,0.261354953256484,0.91,4.27,-0.05,1921.15,0.4911,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,286.3600604,45.4142664,75.93249,16.65485,0.42,-0.25,0.0,0.0,0.11,-0.06,0.0,4.9,-2.59,0.0,11.672943031448549
Kepler-564 b,b,Kepler-564,0.0686413961185917,0.0,90.0,4.63,1.07,1207.655576722495,389.404,25.32715028355388,1.95913,0.95,5626.0,-0.0643736470058419,0.92,4.27,-0.01,863.037,1.13016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,296.8383661,46.6263912,80.24708,10.59153,0.66,-0.36,0.0,0.0,0.13,-0.07,0.0,4.52,-2.6,0.0,11.368181186539106
Kepler-996 b,b,Kepler-996,0.0621060819315083,0.0,89.02,1.98,3.24,1452.1076357122247,5.240174659222094e-15,3.0166204986149587,2.0254,1.09,6014.0,0.242469371176918,1.14,3.63,0.03,1216.58,0.79341,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,291.9127633,41.5335891,73.98536,11.39157,0.63,-0.25,0.0,0.0,0.36,-0.14,0.0,1.81,-1.77,0.0,8.061832212954728
Kepler-1641 c,c,Kepler-1641,0.5571228113942742,0.0,89.99,2.95,1.93,727.113000958835,5.6535539267326366e-15,6.14539933620507,5.982,1.12,6152.0,0.130834366174931,1.19,3.02,-0.02,860.37,1.13394,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,296.359456,41.5745321,75.58833,8.46248,0.98,-0.49,0.0,0.0,0.4,-0.19,0.0,1.7,-1.22,0.0,7.532774095368845
Kepler-434 b,b,Kepler-434,0.221645332882868,0.131,86.46,12.67,2.4,1022.520007050374,7.062492608330831e-15,84.29368830077715,2.288,1.2,5977.0,0.33,1.38,4.0,0.25,1222.54,0.789585,<a refstr=ALMENARA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A..71A/abstract target=ref>Almenara et al. 2015</a>,Transit,2015,2015-03,0,0,0,0,293.5863887,42.9288624,75.82304,10.91052,2.91,-2.02,0.0,0.0,0.13,-0.13,0.0,1.7,-1.7,0.0,6.33938145260609
KMT-2021-BLG-1689L b,b,KMT-2021-BLG-1689L,32.61188367779358,0.0,86.90317161570154,7.71,0.552,801.5206150638595,1.1744270715967736e-11,9.32814340390306,3.184,0.58,4570.0,-0.0712,0.95,4.0,0.02,7200.0,2.713985,<a refstr=YANG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.1872Y/abstract target=ref>Yang et al. 2022</a>,Microlensing,2022,2022-07,0,0,0,0,269.5791667,-30.1452778,0.36661,-2.99212,0.27,-0.213,0.0,0.0,0.0511945,-0.05,0.0,2.2,-1.9,0.0,39.03282784177247
Kepler-1079 b,b,Kepler-1079,0.2181734745839951,0.0,88.59,1.63,4.17,1000.4650600299946,2.407725599561205e-14,1.4364727508650512,4.367,1.08,5758.0,0.263,1.36,6.61,0.21,591.098,2.713985,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,299.5495794,45.7696769,80.42779,8.53647,0.33,-0.28,0.0,0.0,0.27,-0.23,0.0,2.22,-2.2,0.0,8.249746644799178
Kepler-643 b,b,Kepler-643,0.2810190013037091,0.37,88.91,10.16,1.68,1080.666484038068,1.3521268570125146e-14,16.254976064499875,9.3575,1.0,4908.0,0.478175743392871,2.52,12.02,0.13,1063.58,0.91145,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,290.3272423,42.8982283,74.72295,13.04119,0.35,-0.27,0.0,0.0,0.08,-0.07,0.0,1.8,-2.3,0.0,10.0
Kepler-933 b,b,Kepler-933,0.2262540366609908,0.0,89.98,2.46,2.44,747.6793105484629,61.323,8.5765306122449,3.979,0.87,5346.0,-0.210814280570309,0.84,4.68,-0.02,1017.2,0.95477,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,289.5685257,43.5385438,75.08255,13.81149,0.23,-0.16,0.0,0.0,0.07,-0.05,0.0,6.47,-2.93,0.0,14.164520211887895
Kepler-1549 b,b,Kepler-1549,3.662566485738131,0.0,89.99,2.57,2.31,293.7880717234095,1.184,9.360685941043082,10.11,0.88,5324.0,-0.273331868818753,0.84,4.79,0.02,803.052,1.21678,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,286.0524399,39.0960281,69.79203,14.42317,0.22,-0.2,0.0,0.0,0.07,-0.05,0.0,6.7,-3.0,0.0,13.765542120067822
Kepler-465 b,b,Kepler-465,0.166673541552166,0.0,89.94,2.95,1.93,1143.0096436593474,3.534907406589998e-14,5.22955351240911,3.9006,1.23,6310.0,0.338048503490973,1.29,2.19,0.09,553.077,1.77944,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,284.5557853,46.0638865,76.08667,18.06408,0.25,-0.16,0.0,0.0,0.11,-0.07,0.0,0.757,-0.678,0.0,5.959875964488282
K2-279 b,b,K2-279,0.1225966284560223,0.0,86.90317161570154,1.21,5.96,980.3981819481704,1.1744270715967736e-11,1.979583558680368,3.072,0.79,5558.0,-0.204506016134124,0.86,4.0,-0.37,182.983,5.43668,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,Transit,2018,2018-12,0,0,0,0,204.7792935,-6.0417592,323.85074,54.88181,0.14,-0.14,0.0,0.0,0.01,-0.01,0.0,2.2,-1.9,0.0,18.027365821599485
K2-265 b,b,K2-265,0.040634003307771,0.084,87.7,1.71,7.1,1452.8697795559915,1.1744270715967736e-11,3.044668887963349,2.266,0.92,5477.0,-0.180386846066153,0.98,9.7,0.078,138.671,7.1829,<a refstr=LAM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...620A..77L/abstract target=ref>Lam et al. 2018</a>,Transit,2018,2018-11,0,0,0,0,342.0316493,-14.4947789,50.42179,-58.65451,0.11,-0.11,0.0,0.0,0.05,-0.05,0.0,3.0,-3.0,0.0,12.317722947606022
HD 3167 d,d,HD 3167,0.1444864205821178,0.12,86.90317161570154,1.92,3.36,879.6694292729483,88.9,4.760330578512396,3.184,0.84,5261.0,-0.270025714300444,0.88,7.8,0.04,47.2899,21.1175,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,Radial Velocity,2017,2017-09,1,0,0,0,8.7401487,4.3807215,115.11108,-58.2406,0.27,-0.213,0.0,0.0,0.01,-0.01,0.0,4.3,-4.3,0.0,15.46328587273189
K2-160 b,b,K2-160,3.705871,0.0,88.254,3.178,1.75,801.5206150638595,1.1744270715967736e-11,12.19621301775148,3.184,0.98,5649.0,-0.136756628992992,0.91,4.0,0.07,315.363,3.14279,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,Transit,2018,2018-03,0,0,0,0,184.0545174,-3.5530888,286.09667,58.16279,0.214,-0.145,0.0,0.0,0.04,-0.03,0.0,2.2,-1.9,0.0,10.518039822492824
WASP-85 A b,b,WASP-85 A,0.0463514719130604,0.0,89.69,13.899,0.88,1477.36259616613,640.325763429273,218.6308295608873,2.59584,1.09,6112.0,-0.071441113062224,0.94,4.0,0.118,141.887,7.0197,<a refstr=MO__X10D_NIK_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151..150M/abstract target=ref>Mo&#x10D;nik et al. 2016</a>,Transit,2016,2016-06,0,0,0,0,175.9080328,6.5637842,261.7932,63.87857,0.336,-0.336,0.0,0.0,0.02,-0.02,0.0,2.2,-1.9,0.0,8.061832212954728
K2-164 b,b,K2-164,17.355066,0.0,87.89,3.249,1.7,801.5206150638595,1.337279990229154e-13,2.1809919421487605,9.168,1.18,5791.0,0.590017854997079,2.2,4.0,-0.23,375.67,2.63409,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,Transit,2018,2018-03,0,0,0,0,171.933659,-0.0628488,263.01395,56.17967,0.515,-0.413,0.0,0.0,0.31,-0.25,0.0,2.2,-1.9,0.0,6.61142357008276
K2-337 b,b,K2-337,16.273563,0.0,88.137578,2.62,2.25,850.0,4.491629698284944e-14,3.939623507805326,7.64,0.94,5869.0,0.249637078987462,1.32,4.0,-0.27,421.636,2.34416,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,Transit,2016,2016-10,0,0,0,0,127.761137,16.9004702,207.9912,29.41388,0.19,-0.14,0.0,0.0,0.06,-0.06,0.0,2.2,-1.9,0.0,11.672943031448549
Kepler-1615 b,b,Kepler-1615,0.9069896952288786,0.0,84.51,2.06,3.08,560.3874644297598,6.408444706763932e-15,3.84907029478458,10.652,1.04,5865.0,0.38922617238277,1.05,3.89,0.06,1393.83,0.688644,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,286.3592066,42.2273971,72.86678,15.43982,0.48,-0.58,0.0,0.0,0.24,-0.09,0.0,2.33,-2.19,0.0,9.066019560751853
K2-124 b,b,K2-124,0.1091293792581509,0.08,89.03,2.9,1.97,495.877736478459,8.7,55.29257067718605,1.68,0.39,3570.0,-1.65919115167182,0.39,4.0,0.023,140.385,7.09527,<a refstr=LIVINGSTON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..102L/abstract target=ref>Livingston et al. 2019</a>,Transit,2017,2017-11,0,0,0,0,133.6410515,23.1329509,203.23147,36.72574,0.1,-0.1,0.0,0.0,0.02,-0.01,0.0,2.2,-1.9,0.0,105.27820762990606
K2-115 b,b,K2-115,0.3485957772301914,0.14,88.82,12.06,0.82,690.9261444809368,20.4393,187.8145661157025,3.8592,0.95,5657.0,-0.144571710423525,0.88,10.7,-0.1,413.591,2.38911,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,Transit,2017,2017-11,0,0,0,0,126.5535002,12.281851,212.27401,26.5165,0.22,-0.22,0.0,0.0,0.01,-0.01,0.0,1.7,-4.2,0.0,11.368181186539106
K2-127 b,b,K2-127,0.0616987482274409,0.12,87.22,8.37,0.496,902.639398536901,105.6,160.82851239669418,2.3208,0.72,4575.0,-0.254446966797277,0.66,4.0,-0.11,709.999,1.38055,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,Transit,2017,2017-11,0,0,0,0,207.0782895,-11.5889878,324.40165,48.89736,0.33,-0.33,0.0,0.0,0.01,-0.01,0.0,2.2,-1.9,0.0,22.733628510369968
K2-396 c,c,K2-396,25.76051,0.0,86.90317161570154,3.124,1.79,801.5206150638595,1.1744270715967736e-11,11.53045368620038,3.184,0.95,5236.0,-0.230065096543392,0.92,4.0,0.237,274.864,3.60976,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,Transit,2022,2022-03,0,0,0,0,74.6928607,17.2690562,183.77072,-15.41489,0.178,-0.112,0.0,0.0,0.06,-0.06,0.0,2.2,-1.9,0.0,11.368181186539106
K2-317 b,b,K2-317,0.1253570612796357,0.0,89.22,2.93,1.95,441.5495862960324,1.1744270715967736e-11,59.452216066482,3.184,0.4,3387.0,-1.87068399391648,0.38,4.0,0.02,176.291,5.64718,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499.5416C/abstract target=ref>Castro Gonz&aacute;lez et al. 2020</a>,Transit,2020,2020-12,0,0,0,0,228.6188638,-21.0227209,342.3074,30.70086,0.19,-0.17,0.0,0.0,0.01,-0.01,0.0,2.2,-1.9,0.0,98.82117688026185
K2-44 b,b,K2-44,0.0861108396072289,0.0,87.993,2.433,2.48,1493.6865630858258,6.048045922010145e-14,2.371210142605351,4.296,1.15,5912.0,0.429675537100647,1.58,4.0,0.0,476.703,2.06958,<a refstr=DEL_SER__AMP__FORS_2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.2778D/abstract target=ref>del Ser &amp; Fors 2020</a>,Transit,2016,2016-09,0,0,0,0,174.011661,-2.5209338,268.46993,55.22474,0.089,-0.072,0.0,0.0,0.15,-0.15,0.0,2.2,-1.9,0.0,7.051076054747175
Kepler-1086 c,c,Kepler-1086,2.6790623798820303,0.0,90.0,2.94,1.94,245.3292678271072,0.519,19.84297520661157,6.456,0.7,4350.0,-0.859968622528505,0.66,2.88,0.06,466.084,2.11736,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,295.251187,45.8429537,79.01712,11.19167,0.11,-0.13,0.0,0.0,0.01,-0.02,0.0,5.26,-1.36,0.0,24.3924205986611
Kepler-1603 b,b,Kepler-1603,0.0375619264447714,0.0,89.87,1.29,5.66,1877.190737728328,3.066929507199944e-15,0.969698735504924,4.043,1.21,6241.0,0.705502704602742,1.31,2.82,0.07,2712.58,0.340536,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,295.3298254,42.5349698,76.07194,9.5933,0.47,-0.19,0.0,0.0,0.48,-0.18,0.0,0.863,-1.08,0.0,6.209213230591553
Kepler-713 b,b,Kepler-713,0.1298432051193594,0.0,87.54,2.48,2.42,1036.196908340944,2.2773170856167857e-15,6.275278032853791,2.4852,0.98,5785.0,0.0845673417419438,0.99,3.8,-0.03,1089.87,0.889572,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,295.6513819,43.0297781,76.6273,9.61971,0.5,-0.29,0.0,0.0,0.2,-0.12,0.0,3.73,-2.1,0.0,10.518039822492824
Kepler-867 b,b,Kepler-867,2.581390203578334,0.0,89.81,4.64,1.07,354.9700751766592,2.6152256252311604e-15,25.99879241637483,10.979,0.92,5541.0,0.116860344902161,0.91,5.89,-0.02,1195.54,0.810876,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,287.2852554,51.2499499,81.86131,18.21762,0.41,-0.3,0.0,0.0,0.06,-0.04,0.0,3.34,-3.37,0.0,12.317722947606022
KOI-3680 b,b,KOI-3680,2.43966989434504,0.496,89.892,11.097,2.46,384.862567920118,2.55237285606466e-15,133.61915039062498,6.7368,1.01,5830.0,0.0678301142761057,0.96,3.2,0.16,921.986,1.05642,<a refstr=H_EACUTE_BRARD_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.104H/abstract target=ref>H&eacute;brard et al. 2019</a>,Transit,2018,2019-03,0,0,0,0,293.2815266,45.3096572,77.89242,12.17757,0.673,-0.785,0.0,0.0,0.05,-0.06,0.0,9.6,-2.3,0.0,9.754310265758154
Kepler-583 b,b,Kepler-583,0.1172046316789189,0.0,89.91,2.28,2.7,988.2305123898434,178.699,6.277502717063154,3.3302,0.94,5523.0,-0.100587236546947,0.91,4.47,0.07,867.271,1.12431,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,282.1113206,42.3545514,71.78308,18.40861,0.29,-0.15,0.0,0.0,0.11,-0.06,0.0,5.65,-2.74,0.0,11.672943031448549
Kepler-593 b,b,Kepler-593,0.3540544056886694,0.0,86.39,2.87,2.0,793.4578116671653,2.674692173470232e-15,6.807355371900825,5.3643,1.08,5967.0,0.0792879969868274,1.1,3.63,0.04,973.76,0.998262,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,294.9513923,48.6511709,81.47347,12.65857,0.69,-0.29,0.0,0.0,0.26,-0.11,0.0,1.83,-1.91,0.0,8.249746644799178
Kepler-1047 c,c,Kepler-1047,0.0546641481686823,0.0,86.09,0.99,5.31,1445.5607411551855,2.026663284072865e-14,0.7675620643746575,2.49,1.08,5754.0,0.423587439204601,1.13,4.47,0.29,817.647,1.19419,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,288.6462564,50.7889645,81.73967,17.25221,0.13,-0.09,0.0,0.0,0.14,-0.09,0.0,1.92,-2.34,0.0,8.249746644799178
K2-268 b,b,K2-268,0.0370566623266844,0.0,86.90317161570154,1.5,4.66,1265.100082555778,1.1744270715967736e-11,3.698224852071005,1.97,0.84,5106.0,-0.471401710586978,0.78,4.0,0.03,327.783,3.02214,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,Transit,2018,2018-12,0,0,0,0,133.7094899,11.8482712,216.0731,32.70262,0.12,-0.07,0.0,0.0,0.02,-0.02,0.0,2.2,-1.9,0.0,15.46328587273189
Kepler-1484 b,b,Kepler-1484,0.553328009997762,0.0,86.35,2.11,2.98,614.5139718139147,3.068195199533764e-15,5.260042533081284,6.143,0.94,5730.0,0.79551150983754,0.92,3.98,-0.17,2879.83,0.326942,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,292.6842738,38.1262604,71.16511,9.32641,0.3,-0.22,0.0,0.0,0.13,-0.09,0.0,4.07,-2.33,0.0,11.672943031448549
K2-53 b,b,K2-53,0.2090785690254781,0.0,89.32,2.6,2.27,744.963461250308,52.5,10.303307422648986,3.48,0.85,5263.0,-0.578795840891144,0.81,4.0,-0.037,138.018,7.21733,<a refstr=LIVINGSTON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..102L/abstract target=ref>Livingston et al. 2019</a>,Transit,2016,2016-09,0,0,0,0,244.1419684,-20.4005984,354.63158,21.27273,0.1,-0.1,0.0,0.0,0.02,-0.01,0.0,2.2,-1.9,0.0,15.012488430356829
K2-11 b,b,K2-11,0.5798428719626244,0.0,86.90317161570154,7.55,0.567,1277.761123940266,9.84,2.149212932415873,5.808,1.35,5433.0,-0.310394563082082,5.15,4.0,-0.12,329.309,3.0079,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,Transit,2015,2015-08,0,0,0,0,169.0418328,1.9866832,256.65955,56.04852,9.33,-9.33,0.0,0.0,0.2,-4.39,0.0,2.2,-1.9,0.0,4.722430539499974
K2-170 b,b,K2-170,7.576544,0.0,87.989,1.418,5.01,801.5206150638595,1.4859256447501588e-14,2.093631820074969,3.432,0.96,5748.0,0.0717016272278958,0.98,4.0,-0.11,392.872,2.51725,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,Transit,2018,2018-03,0,0,0,0,335.4506923,-14.5933554,45.05421,-53.03644,0.202,-0.131,0.0,0.0,0.11,-0.07,0.0,2.2,-1.9,0.0,11.07444364322545
K2-90 c,c,K2-90,0.0491737031172851,0.19,86.94,1.3,5.6,923.6876926475873,80.8,4.257999496094735,1.3032,0.7,4421.98,-0.968465346086724,0.63,4.0,-0.225,134.188,7.42337,<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>,Transit,2016,2016-09,0,0,0,0,59.1527391,22.4724517,169.54805,-23.20116,0.13,-0.11,0.0,0.0,0.03,-0.03,0.0,2.2,-1.9,0.0,24.3924205986611
K2-394 b,b,K2-394,5.095717,0.0,86.90317161570154,1.692,3.98,643.0,28.5068,7.213061224489794,1.772,0.48,4938.0,-0.858413218113026,0.63,4.0,-0.388,98.0152,10.1739,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,Transit,2022,2022-03,0,0,0,0,71.110002,16.5185817,182.28292,-18.62304,0.136,-0.126,0.0,0.0,0.04,-0.04,0.0,2.2,-1.9,0.0,62.64651358394377
Kepler-467 b,b,Kepler-467,0.4113446268200393,0.0,88.37,2.25,2.74,823.8729688137932,4.745566691342443e-14,2.6972667696733974,5.9083,1.05,5809.0,0.322539933836969,1.37,8.13,0.06,466.265,2.11608,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,287.3629145,38.6497341,69.79641,13.3096,0.3,-0.08,0.0,0.0,0.04,-0.03,0.0,1.1,-1.0,0.0,8.851701341936808
Kepler-1175 b,b,Kepler-1175,0.6745934374765832,0.0,89.79,2.99,1.9,533.1249662657528,12.938,12.087750135208225,4.025,0.9,5453.0,-0.339796139487836,0.86,4.17,-0.04,1121.89,0.863916,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,289.1426847,46.8129656,78.04933,15.41495,0.27,-0.23,0.0,0.0,0.07,-0.06,0.0,5.56,-2.5,0.0,13.013488313450118
Kepler-1476 b,b,Kepler-1476,0.1805887529671677,0.0,89.86,1.67,4.05,894.8419849172595,75.641,3.0261501736111107,2.574,0.98,5663.0,-0.242898282642323,0.96,4.57,0.06,1002.74,0.968895,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,284.5320743,43.9898971,74.04734,17.33785,0.37,-0.13,0.0,0.0,0.2,-0.07,0.0,4.7,-2.81,0.0,10.518039822492824
Kepler-1454 b,b,Kepler-1454,0.8016957248429084,0.0,89.85,1.88,3.47,502.8534919844493,9.08,4.77879935100054,5.906,0.9,5448.0,-0.25509333479217,0.86,4.57,-0.02,780.566,1.25259,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,284.2233265,48.8317229,78.74817,19.22697,0.19,-0.17,0.0,0.0,0.08,-0.05,0.0,5.85,-2.87,0.0,13.013488313450118
Kepler-1146 b,b,Kepler-1146,0.0427946077419804,0.0,89.48,1.23,6.02,1072.1053752961182,227.962,3.087551020408164,1.707,0.74,4692.0,-0.642444755081434,0.7,4.9,-0.06,703.038,1.39427,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,286.716712,47.425658,77.97968,17.17443,0.1,-0.08,0.0,0.0,0.02,-0.04,0.0,5.87,-2.75,0.0,21.22856806863026
Kepler-826 b,b,Kepler-826,0.0743936903338433,0.0,87.03,1.25,5.91,1396.8064532440214,1.8349330623152032e-14,1.1814744801512291,2.8308,1.05,6079.0,0.348649629988393,1.15,4.37,-0.12,779.596,1.2539,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Transit,2016,2016-05,0,0,0,0,284.8601128,39.2405076,69.55449,15.33019,0.2,-0.14,0.0,0.0,0.18,-0.13,0.0,1.55,-1.95,0.0,8.851701341936808
